name,category,geometry
Unnamed Location,mice,"POLYGON ((1.5268096 42.5056132, 1.5267785 42.5056799, 1.5270875 42.5057774, 1.5274346 42.5059156, 1.5274695 42.5058327, 1.5281627 42.5059758, 1.528099 42.5058889, 1.5280269 42.5057907, 1.5278804 42.505746, 1.527959 42.5055878, 1.5271034 42.5053351, 1.5270378 42.5054582, 1.5269732 42.5054671, 1.5269419 42.5054656, 1.5268799 42.5054625, 1.5268769 42.505475, 1.5268523 42.5055102, 1.526828 42.5055592, 1.5268096 42.5056132))"
Unnamed Location,mice,"POLYGON ((1.5231643 42.5074734, 1.523431 42.5073551, 1.5234811 42.5074203, 1.5235294 42.5074831, 1.5234866 42.5074983, 1.5234452 42.507513, 1.5232734 42.5075418, 1.5232379 42.5075568, 1.5231643 42.5074734))"
Unnamed Location,mice,"POLYGON ((1.5248499 42.5068844, 1.5247744 42.5068683, 1.5247683 42.5068563, 1.5247683 42.5068179, 1.524794 42.5067591, 1.5248266 42.5066845, 1.5248522 42.5066523, 1.5248756 42.5066462, 1.5249317 42.5066427, 1.5249227 42.5066639, 1.5248782 42.5067672, 1.524899 42.506772, 1.524889 42.506793, 1.5248499 42.5068844))"
Unnamed Location,mice,"POLYGON ((1.5245562 42.5064594, 1.5245987 42.5063573, 1.5249189 42.5064327, 1.524996 42.5064797, 1.5249601 42.5065516, 1.5249472 42.5065486, 1.5249496 42.5065429, 1.5247999 42.5065075, 1.5247961 42.5065161, 1.5245562 42.5064594))"
Unnamed Location,mice,"POLYGON ((1.5251901 42.506481, 1.5251587 42.5065637, 1.5251184 42.5065489, 1.5249474 42.5064006, 1.5246088 42.5063054, 1.5244357 42.5060485, 1.5245323 42.5059981, 1.5246876 42.506154, 1.5248601 42.5062942, 1.5250968 42.5064394, 1.5251901 42.506481))"
Unnamed Location,mice,"POLYGON ((1.5244857 42.5062925, 1.524569 42.5063134, 1.5245532 42.506346, 1.5244336 42.506611, 1.5244093 42.5066661, 1.5243841 42.5067149, 1.524295 42.5066909, 1.5244857 42.5062925))"
Unnamed Location,mice,"POLYGON ((1.5252575 42.5066102, 1.5255548 42.5066302, 1.525579 42.5066399, 1.525645 42.5066618, 1.5256247 42.5067826, 1.5252359 42.5067535, 1.5252575 42.5066102))"
Unnamed Location,mice,"POLYGON ((1.5248204 42.5083893, 1.5249592 42.5084254, 1.5250044 42.5083373, 1.5248655 42.5083012, 1.5248204 42.5083893))"
Unnamed Location,mice,"POLYGON ((1.5185566 42.5058061, 1.5184796 42.5058137, 1.5185016 42.505966, 1.5185081 42.5060115, 1.5185131 42.5060386, 1.518659 42.5061017, 1.5186809 42.5060677, 1.5188719 42.5057717, 1.5187464 42.5057853, 1.5185566 42.5058061))"
Unnamed Location,mice,"POLYGON ((1.5184796 42.5058137, 1.5183976 42.5056224, 1.5183629 42.5055543, 1.5183879 42.505533, 1.5185208 42.5055003, 1.5186094 42.5054946, 1.518827 42.5054946, 1.5188251 42.5056693, 1.5185555 42.5056735, 1.5185343 42.5056764, 1.5185352 42.5056997, 1.5185566 42.5058061, 1.5184796 42.5058137))"
Unnamed Location,mice,"POLYGON ((1.5150326 42.5020938, 1.5151389 42.5020215, 1.51519 42.5020623, 1.5150837 42.5021346, 1.5150326 42.5020938))"
Andbus,mice,"POLYGON ((1.520677 42.5028381, 1.5206731 42.5027984, 1.5206828 42.5027813, 1.5209716 42.5026791, 1.5211873 42.5026195, 1.5213933 42.5027615, 1.5216109 42.5029361, 1.5216764 42.5030085, 1.5215859 42.5030411, 1.5216783 42.5031235, 1.5217246 42.5031945, 1.5217246 42.503247, 1.5216937 42.5032796, 1.5216117 42.5033166, 1.5215633 42.5032444, 1.5214951 42.5031425, 1.521301 42.5032131, 1.5212104 42.5032498, 1.5210294 42.5030667, 1.5208214 42.5029375, 1.520677 42.5028381))"
Unnamed Location,mice,"POLYGON ((1.5196839 42.502137, 1.5196739 42.5021926, 1.5195933 42.5022141, 1.5190704 42.5023533, 1.5188659 42.5019046, 1.5188927 42.5017477, 1.5191978 42.5016364, 1.5192141 42.501633, 1.5193973 42.5015944, 1.5194123 42.5015958, 1.5196152 42.5016142, 1.5196095 42.5017157, 1.519756 42.501854, 1.5197392 42.5019195, 1.5194509 42.5018849, 1.519409 42.5020591, 1.519647 42.5020925, 1.5196387 42.5021333, 1.5196839 42.502137))"
Unnamed Location,mice,"POLYGON ((1.5173484 42.5014216, 1.5173833 42.5013762, 1.5172267 42.5013103, 1.5172703 42.5012425, 1.5177801 42.5014338, 1.5177389 42.5016676, 1.5173484 42.5014216))"
Unnamed Location,mice,"POLYGON ((1.517402 42.5010294, 1.5174357 42.5009826, 1.5174634 42.5009929, 1.5175004 42.5010122, 1.5176846 42.5011132, 1.5177462 42.5011246, 1.5177905 42.5011217, 1.5178251 42.5011075, 1.5178949 42.5011262, 1.5178717 42.501301, 1.5174716 42.5011509, 1.5174905 42.5011235, 1.5173686 42.5010778, 1.517402 42.5010294))"
Unnamed Location,mice,"POLYGON ((1.517293 42.5009297, 1.5172813 42.5008172, 1.5171015 42.5007225, 1.5171894 42.5006325, 1.5173937 42.5006382, 1.5174892 42.5006961, 1.5175328 42.5010039, 1.5174758 42.5009705, 1.5174221 42.5009334, 1.5173718 42.5009248, 1.5173333 42.5009285, 1.517293 42.5009297))"
Unnamed Location,mice,"POLYGON ((1.5168124 42.503116, 1.5168127 42.5030595, 1.5169838 42.5025053, 1.5170168 42.5025052, 1.5170727 42.5025537, 1.5171188 42.5025733, 1.5171535 42.5026202, 1.5171796 42.5026464, 1.5171133 42.5028633, 1.5171199 42.5031274, 1.5171111 42.5031454, 1.5170889 42.503147, 1.5168854 42.5031062, 1.5168124 42.503116))"
Unnamed Location,mice,"POLYGON ((1.5181678 42.5010995, 1.518162 42.5010602, 1.5187031 42.5010106, 1.5187628 42.5010986, 1.5184893 42.5014521, 1.5183834 42.5015855, 1.5183432 42.5015743, 1.5181148 42.5014848, 1.5180522 42.5014592, 1.5180869 42.5014038, 1.5181193 42.5014114, 1.518371 42.5015036, 1.518514 42.5012862, 1.5184869 42.501077, 1.5181678 42.5010995))"
Unnamed Location,mice,"POLYGON ((1.5174064 42.4993497, 1.5173712 42.4992695, 1.51735 42.4992737, 1.5172826 42.4991147, 1.5172075 42.4990011, 1.5170708 42.4988592, 1.5171324 42.4988166, 1.517404 42.4989387, 1.5175452 42.4992552, 1.5174335 42.4992817, 1.5174579 42.4993375, 1.5174064 42.4993497))"
Unnamed Location,mice,"POLYGON ((1.517404 42.4989387, 1.5174615 42.4989199, 1.5175387 42.4988947, 1.5177255 42.4989713, 1.517714 42.4989969, 1.5178278 42.4990332, 1.5176405 42.4993172, 1.5178713 42.4993999, 1.5178969 42.4994086, 1.5178026 42.4995989, 1.5177685 42.4995919, 1.5176924 42.499418, 1.5176236 42.4994343, 1.5175452 42.4992552, 1.517404 42.4989387))"
Unnamed Location,mice,"POLYGON ((1.5176192 42.5000507, 1.5175255 42.4998032, 1.5174518 42.4996594, 1.5174238 42.4996047, 1.517744 42.4997527, 1.5177008 42.4999063, 1.517709 42.5000062, 1.5176192 42.5000507))"
Unnamed Location,mice,"POLYGON ((1.5153541 42.5021457, 1.5152924 42.5020961, 1.5150242 42.5022951, 1.5151214 42.5024088, 1.5154164 42.5026671, 1.5155723 42.5027895, 1.5157048 42.5027091, 1.51567 42.5026688, 1.5151593 42.5022906, 1.5153541 42.5021457))"
Unnamed Location,mice,"POLYGON ((1.5161914 42.5034178, 1.5163354 42.5032097, 1.5166464 42.503267, 1.5164938 42.5035458, 1.5161914 42.5034178))"
Unnamed Location,mice,"POLYGON ((1.5130987 42.5010674, 1.5130274 42.5010908, 1.5130297 42.5011074, 1.5136623 42.5018877, 1.5137533 42.5019909, 1.5138085 42.5019671, 1.5130987 42.5010674))"
Unnamed Location,mice,"POLYGON ((1.5138812 42.5019672, 1.5140914 42.502021, 1.5141279 42.5021361, 1.5140096 42.5021463, 1.513973 42.5021099, 1.5139319 42.5021235, 1.5138279 42.5019917, 1.5138812 42.5019672))"
Unnamed Location,mice,"POLYGON ((1.5119797 42.4996851, 1.5120834 42.4996407, 1.5127575 42.4993527, 1.5130635 42.4992219, 1.5132564 42.4995228, 1.5131369 42.4995613, 1.5132275 42.4997139, 1.5130799 42.4997696, 1.5130256 42.4998486, 1.5123601 42.5001499, 1.5119797 42.4996851))"
Unnamed Location,mice,"POLYGON ((1.5111217 42.4981186, 1.5110273 42.4983344, 1.5112719 42.4986454, 1.5117957 42.4984054, 1.5116994 42.4983032, 1.5111217 42.4981186))"
Unnamed Location,mice,"POLYGON ((1.5114324 42.5012106, 1.5110904 42.5009579, 1.5116041 42.5011014, 1.5114324 42.5012106))"
Unnamed Location,mice,"POLYGON ((1.5139098 42.5035503, 1.5143376 42.5039197, 1.5145094 42.5038127, 1.5140755 42.5034332, 1.5139098 42.5035503))"
Unnamed Location,mice,"POLYGON ((1.5287286 42.5002846, 1.5286528 42.5000365, 1.5286776 42.5000247, 1.5287058 42.5000206, 1.5287785 42.5002824, 1.5287286 42.5002846))"
Unnamed Location,mice,"POLYGON ((1.5286923 42.4997873, 1.5287263 42.4997489, 1.5288055 42.4997115, 1.528865 42.4996973, 1.5289071 42.4996907, 1.5289347 42.4996907, 1.528912 42.4996422, 1.5288183 42.499651, 1.5286458 42.4997459, 1.5286923 42.4997873))"
Unnamed Location,mice,"POLYGON ((1.5085501 42.5010173, 1.5085998 42.501125, 1.50906 42.5011022, 1.5090562 42.5010355, 1.5091486 42.5010327, 1.5091467 42.5009574, 1.509139 42.5009134, 1.5093868 42.5009376, 1.5093929 42.501121, 1.5093948 42.5011757, 1.5091948 42.5011903, 1.5092107 42.5013396, 1.5088368 42.5014131, 1.5084741 42.5013286, 1.5084371 42.5013439, 1.5083147 42.5015957, 1.508253 42.5015798, 1.5078452 42.5014746, 1.5076201 42.5013302, 1.5079094 42.5011613, 1.5081233 42.5011102, 1.5082735 42.5010744, 1.5082889 42.5010712, 1.5085501 42.5010173))"
Unnamed Location,mice,"POLYGON ((1.5069297 42.5002208, 1.5067918 42.5003837, 1.5070445 42.5005043, 1.507128 42.5005977, 1.5071445 42.5005984, 1.5073043 42.5004181, 1.5077091 42.5002447, 1.507782 42.5002135, 1.5079288 42.500034, 1.507898 42.5000201, 1.5074354 42.4998117, 1.5073351 42.4997665, 1.5073447 42.4998233, 1.5072947 42.4998843, 1.5071984 42.4999155, 1.5069297 42.5002208))"
Unnamed Location,mice,"POLYGON ((1.5091348 42.5019635, 1.5091253 42.5019089, 1.5095575 42.5018788, 1.5095839 42.5019831, 1.5093872 42.5020168, 1.5093545 42.5020395, 1.5093352 42.5020907, 1.5093371 42.5021119, 1.5091609 42.5021255, 1.5091348 42.5019635))"
Unnamed Location,mice,"POLYGON ((1.5097867 42.5018589, 1.5098194 42.502007, 1.5099842 42.5019899, 1.510067 42.5019501, 1.5101498 42.5019132, 1.5101498 42.5018621, 1.5100689 42.5018479, 1.5098436 42.501855, 1.5097867 42.5018589))"
Unnamed Location,mice,"POLYGON ((1.509002 42.4994717, 1.5087917 42.4993748, 1.5090631 42.4989938, 1.5093143 42.499108, 1.509002 42.4994717))"
Unnamed Location,mice,"POLYGON ((1.5029965 42.4980662, 1.5029823 42.4979544, 1.5030406 42.4979063, 1.5032497 42.4980133, 1.5031339 42.4981348, 1.5029965 42.4980662))"
Unnamed Location,mice,"POLYGON ((1.503386 42.4983648, 1.503477 42.4982646, 1.5035426 42.498299, 1.5035251 42.4983173, 1.5036725 42.4983905, 1.5035587 42.4985153, 1.5034044 42.4984414, 1.5034463 42.4983932, 1.503386 42.4983648))"
Unnamed Location,mice,"POLYGON ((1.501273 42.4972197, 1.50134 42.4973112, 1.501348 42.4973383, 1.5014121 42.4975559, 1.5015864 42.4975645, 1.5015864 42.4976461, 1.5017289 42.4976548, 1.5017658 42.4974483, 1.5012936 42.4972293, 1.501273 42.4972197))"
Unnamed Location,mice,"POLYGON ((1.5007973 42.4974638, 1.5006906 42.497445, 1.5006853 42.4975428, 1.5010845 42.4976099, 1.5010926 42.4975912, 1.5011199 42.4975166, 1.5007973 42.4974638))"
Unnamed Location,mice,"POLYGON ((1.501378 42.4970489, 1.5014356 42.4969882, 1.5018228 42.4971765, 1.5017997 42.497261, 1.5017818 42.4972566, 1.501378 42.4970489))"
Unnamed Location,mice,"POLYGON ((1.5032414 42.4956178, 1.5030984 42.4958168, 1.5030676 42.4958846, 1.5030341 42.4959649, 1.5035555 42.4961059, 1.5036709 42.4961417, 1.5038556 42.4959224, 1.5035766 42.4957642, 1.5032414 42.4956178))"
Unnamed Location,mice,"POLYGON ((1.5028195 42.4958648, 1.5027441 42.4960529, 1.5028933 42.496091, 1.5029754 42.4958982, 1.5028195 42.4958648))"
Unnamed Location,mice,"POLYGON ((1.5020385 42.4958652, 1.5020518 42.4958293, 1.5022663 42.495875, 1.5022973 42.4957999, 1.5024129 42.4958232, 1.5024019 42.4958656, 1.5025528 42.4959, 1.5025381 42.4959726, 1.5026305 42.4959825, 1.5026517 42.4958533, 1.502723 42.4958561, 1.5026614 42.4960319, 1.502553 42.4960237, 1.5022044 42.496087, 1.5022774 42.4959321, 1.5020385 42.4958652))"
Unnamed Location,mice,"POLYGON ((1.5007911 42.4957243, 1.5007913 42.4956594, 1.5012957 42.4958024, 1.501183 42.4960092, 1.5014433 42.4960989, 1.5014048 42.496167, 1.5012699 42.4961181, 1.5008585 42.4960338, 1.5008816 42.4957271, 1.5007911 42.4957243))"
Unnamed Location,mice,"POLYGON ((1.5018992 42.4952903, 1.5021859 42.4953079, 1.5022243 42.4952422, 1.5025229 42.4952846, 1.5027331 42.4953253, 1.5030323 42.4953845, 1.5031385 42.4954139, 1.5033369 42.4954797, 1.5033782 42.49542, 1.5031197 42.4953244, 1.5028419 42.4952023, 1.5020186 42.4948051, 1.5019729 42.4948463, 1.5020669 42.4949231, 1.5020694 42.4949812, 1.5018992 42.4952903))"
Unnamed Location,mice,"POLYGON ((1.5042727 42.4957473, 1.5042129 42.4957277, 1.5038878 42.496098, 1.5037905 42.4962138, 1.5039564 42.4962953, 1.5038739 42.4963924, 1.5040082 42.4963253, 1.5038609 42.4961751, 1.5042342 42.4959761, 1.5043275 42.4960712, 1.5045293 42.4959577, 1.5042373 42.4957767, 1.5042727 42.4957473))"
Unnamed Location,mice,"POLYGON ((1.5029682 42.4974149, 1.5030382 42.4974443, 1.5031162 42.4973597, 1.5032205 42.497412, 1.5032668 42.4973618, 1.503317 42.4973094, 1.5034498 42.4972018, 1.5034313 42.497186, 1.503336 42.4971319, 1.5032659 42.4970985, 1.5029682 42.4974149))"
Unnamed Location,mice,"POLYGON ((1.5000159 42.4958681, 1.4999344 42.4958414, 1.5000481 42.4956726, 1.5001858 42.4954682, 1.5004255 42.495546, 1.5002814 42.4957796, 1.5002526 42.4957719, 1.5001133 42.4957213, 1.5000159 42.4958681))"
Unnamed Location,mice,"POLYGON ((1.5001858 42.4954682, 1.4997486 42.4952793, 1.4995936 42.495205, 1.4993891 42.4955452, 1.49938 42.4955788, 1.4994917 42.4955876, 1.4996133 42.4956463, 1.499651 42.4956121, 1.4998655 42.4957181, 1.4999407 42.49563, 1.5000248 42.4956643, 1.5000481 42.4956726, 1.5001858 42.4954682))"
Unnamed Location,mice,"POLYGON ((1.4995936 42.495205, 1.4995606 42.4951444, 1.4997867 42.4949271, 1.500112 42.4950788, 1.5003145 42.495169, 1.500432 42.4952214, 1.5006125 42.4953018, 1.5004255 42.495546, 1.5001858 42.4954682, 1.4997486 42.4952793, 1.4995936 42.495205))"
Unnamed Location,mice,"POLYGON ((1.4999503 42.4947288, 1.5002797 42.4948559, 1.5003305 42.4947847, 1.5004118 42.4948147, 1.5004685 42.4947289, 1.500395 42.4947062, 1.5001113 42.4945738, 1.4999503 42.4947288))"
Unnamed Location,mice,"POLYGON ((1.4998906 42.4940778, 1.4999641 42.4940716, 1.5000616 42.4940633, 1.5002227 42.4940499, 1.5003213 42.4940436, 1.500326 42.4940206, 1.5000661 42.493829, 1.4999564 42.4937329, 1.4998736 42.4937925, 1.4998428 42.4938351, 1.4997792 42.4939529, 1.4997792 42.4939828, 1.4998906 42.4940778))"
Unnamed Location,mice,"POLYGON ((1.4985754 42.4940875, 1.4985091 42.494081, 1.4984958 42.4941544, 1.4985046 42.4942278, 1.4985312 42.49428, 1.4985666 42.4943061, 1.4986152 42.4943175, 1.4986838 42.4943191, 1.4987502 42.4943045, 1.498771 42.4942934, 1.4987801 42.4940925, 1.4987369 42.4940924, 1.4985754 42.4940875))"
Unnamed Location,mice,"POLYGON ((1.4984048 42.4929591, 1.4983882 42.4930443, 1.4983658 42.4931592, 1.4984355 42.4931672, 1.4984416 42.4931806, 1.4983961 42.4933798, 1.4983754 42.493404, 1.4983022 42.493448, 1.4979941 42.4932251, 1.4976837 42.4929782, 1.4976714 42.4928898, 1.4976638 42.492835, 1.4976672 42.4928209, 1.4977604 42.4928374, 1.4978605 42.4928585, 1.4980302 42.4928679, 1.4984176 42.4928909, 1.4984048 42.4929591))"
Unnamed Location,mice,"POLYGON ((1.4986423 42.4945948, 1.4985405 42.4949571, 1.4987389 42.4949894, 1.4988353 42.4946623, 1.4987673 42.4946386, 1.4986423 42.4945948))"
Unnamed Location,mice,"POLYGON ((1.4975937 42.4944643, 1.4981237 42.4948963, 1.4981262 42.4948864, 1.4982341 42.4944519, 1.4979826 42.4943728, 1.4979139 42.4943753, 1.4975937 42.4944643))"
Unnamed Location,mice,"POLYGON ((1.5237731 42.5190733, 1.5238423 42.5191069, 1.5239007 42.5191125, 1.5239478 42.5188269, 1.5239122 42.5188063, 1.5238203 42.5189183, 1.5238893 42.5189551, 1.5237731 42.5190733))"
Unnamed Location,mice,"POLYGON ((1.5240723 42.5188204, 1.5240519 42.5189468, 1.5243047 42.518778, 1.5244475 42.5186561, 1.5243136 42.5186331, 1.5241688 42.5187174, 1.5241053 42.5187745, 1.5240723 42.5188204))"
Unnamed Location,mice,"POLYGON ((1.5240537 42.5325155, 1.5240262 42.5323903, 1.5239396 42.5323676, 1.5238645 42.532528, 1.523878 42.5325507, 1.5240667 42.5325972, 1.5240537 42.5325155))"
Unnamed Location,mice,"POLYGON ((1.5229092 42.5318943, 1.5230181 42.5319767, 1.5230483 42.5319495, 1.5231016 42.5319001, 1.5229967 42.5318273, 1.5229092 42.5318943))"
Unnamed Location,mice,"POLYGON ((1.5233549 42.5320578, 1.5233064 42.5321027, 1.523283 42.5321335, 1.5233735 42.532157, 1.5234732 42.5321888, 1.5235749 42.5322165, 1.5235475 42.5321787, 1.5234971 42.5321428, 1.5233549 42.5320578))"
Unnamed Location,mice,"POLYGON ((1.5227334 42.5308953, 1.5227296 42.5309365, 1.5227639 42.5309084, 1.522802 42.5308934, 1.522849 42.5308934, 1.5229011 42.5309084, 1.5229417 42.5309346, 1.5229608 42.5309543, 1.5229938 42.5309074, 1.5229456 42.5308775, 1.5228782 42.5308625, 1.5228249 42.5308569, 1.5227739 42.5308596, 1.5227372 42.5308575, 1.5227334 42.5308953))"
Unnamed Location,mice,"POLYGON ((1.5243825 42.5344448, 1.5244672 42.5343878, 1.5244336 42.5343276, 1.524381 42.5343276, 1.5241986 42.5343513, 1.5240498 42.5343975, 1.5240571 42.5344147, 1.5240174 42.5344413, 1.5240293 42.5344901, 1.5243825 42.5344448))"
Unnamed Location,mice,"POLYGON ((1.5476384 42.5109029, 1.5476559 42.5108655, 1.5477062 42.5107578, 1.5477185 42.5107315, 1.5479685 42.5108053, 1.5479936 42.5108745, 1.5479788 42.5109051, 1.5479685 42.5109264, 1.5479531 42.5109357, 1.5478947 42.5109709, 1.5476384 42.5109029))"
Unnamed Location,mice,"POLYGON ((1.5421662 42.5108369, 1.5421573 42.5108664, 1.5423083 42.5108811, 1.542317 42.5108625, 1.5423772 42.5107037, 1.5423355 42.5106407, 1.5422765 42.5106335, 1.5422102 42.510628, 1.5421662 42.5108369))"
Unnamed Location,mice,"POLYGON ((1.541195 42.5111152, 1.5411302 42.5111789, 1.54114 42.5111849, 1.5412611 42.5112594, 1.5413373 42.5113522, 1.5414339 42.5113053, 1.5415139 42.5113906, 1.5416244 42.5113222, 1.5417413 42.5113166, 1.5417453 42.5110826, 1.5415341 42.5110558, 1.541491 42.5110499, 1.5414263 42.5112098, 1.541195 42.5111152))"
Unnamed Location,mice,"POLYGON ((1.5404288 42.5111142, 1.5403494 42.5109808, 1.5405455 42.5109112, 1.5406344 42.5110372, 1.5406588 42.5110718, 1.5406279 42.5111012, 1.5406625 42.511126, 1.5408659 42.5112715, 1.5405346 42.511516, 1.5404021 42.511428, 1.5404838 42.5113326, 1.5403239 42.5112359, 1.5403805 42.5112029, 1.5404288 42.5111142))"
Unnamed Location,mice,"POLYGON ((1.5401372 42.5116091, 1.5402267 42.511706, 1.5402661 42.511691, 1.5403081 42.5116844, 1.5403347 42.5116802, 1.5403805 42.5116736, 1.5404509 42.5115971, 1.5403849 42.5115339, 1.5403406 42.5115041, 1.5402405 42.5115665, 1.540175 42.5116006, 1.5401372 42.5116091))"
Unnamed Location,mice,"POLYGON ((1.5385785 42.5116973, 1.5387466 42.5119207, 1.5387842 42.5119517, 1.5388336 42.5119209, 1.5388983 42.5118753, 1.5389608 42.5118217, 1.5390401 42.5117835, 1.5390283 42.511739, 1.5387681 42.5118042, 1.5386542 42.5116702, 1.5385785 42.5116973))"
Unnamed Location,mice,"POLYGON ((1.5360808 42.5129691, 1.5360672 42.5130346, 1.5360384 42.5131226, 1.5360495 42.5131455, 1.5360738 42.5131634, 1.5361004 42.5131699, 1.5361291 42.5131683, 1.5361557 42.5131601, 1.5363946 42.5130541, 1.5364558 42.5130347, 1.5363706 42.5128741, 1.5362755 42.5129035, 1.5361435 42.5129459, 1.5360808 42.5129691))"
Unnamed Location,mice,"POLYGON ((1.5368414 42.5129991, 1.5369465 42.513212, 1.5366269 42.5132863, 1.5366173 42.5132653, 1.5365379 42.5130916, 1.5368414 42.5129991))"
Unnamed Location,mice,"POLYGON ((1.5367709 42.5091895, 1.5368229 42.509241, 1.5369327 42.5092477, 1.5377028 42.5092948, 1.5377523 42.5092836, 1.5377777 42.5092686, 1.5377942 42.5092414, 1.5377872 42.5088901, 1.5377076 42.5089055, 1.5377081 42.5088862, 1.5374908 42.5088962, 1.5373584 42.508958, 1.5372468 42.5089382, 1.5370521 42.5090635, 1.5367709 42.5091895))"
Unnamed Location,mice,"POLYGON ((1.5479665 42.5092989, 1.5478102 42.508885, 1.5477657 42.5087689, 1.5477645 42.5087464, 1.5477759 42.5087351, 1.5480147 42.508678, 1.5481418 42.5090002, 1.5481786 42.509195, 1.548077 42.5092821, 1.5479665 42.5092989))"
Unnamed Location,mice,"POLYGON ((1.5481956 42.508005, 1.5482011 42.5076963, 1.5482649 42.5076389, 1.5483161 42.5075964, 1.5484278 42.507849, 1.5484362 42.5078799, 1.548349 42.5081901, 1.5483272 42.5082822, 1.5482724 42.5082932, 1.5481956 42.508005))"
Unnamed Location,mice,"POLYGON ((1.5493478 42.5071962, 1.5493758 42.507022, 1.5494114 42.5068881, 1.5493263 42.5068674, 1.5490811 42.5072561, 1.5491571 42.5072828, 1.5492576 42.5071597, 1.5493478 42.5071962))"
Unnamed Location,mice,"POLYGON ((1.5164425 42.5337957, 1.5165693 42.5336962, 1.5164577 42.5335834, 1.516386 42.533622, 1.5164177 42.5336535, 1.5163377 42.533751, 1.5164425 42.5337957))"
Unnamed Location,mice,"POLYGON ((1.5067495 42.4983223, 1.5069771 42.4980633, 1.5065264 42.497848, 1.5066357 42.4977236, 1.5064945 42.4976562, 1.5061576 42.4980396, 1.5067495 42.4983223))"
Unnamed Location,mice,"POLYGON ((1.5083197 42.4989072, 1.5085899 42.4990099, 1.5090546 42.4983318, 1.5090794 42.4982932, 1.5087908 42.4981897, 1.5088036 42.4981987, 1.5083197 42.4989072))"
Unnamed Location,mice,"POLYGON ((1.5827977 42.5334852, 1.5829249 42.5336975, 1.583061 42.5338103, 1.5831319 42.5339001, 1.5831603 42.5339753, 1.5833219 42.5339513, 1.5832382 42.5338249, 1.5831093 42.5336858, 1.582929 42.5334728, 1.5828185 42.5334768, 1.5827977 42.5334852))"
Unnamed Location,mice,"POLYGON ((1.5819805 42.5335515, 1.582116 42.5334465, 1.5821216 42.5333362, 1.5821452 42.5330844, 1.5820782 42.5328087, 1.5824616 42.5327118, 1.5825953 42.5328376, 1.5826671 42.5329133, 1.5826744 42.5333155, 1.5824158 42.5334865, 1.5822542 42.5335417, 1.5820058 42.5335659, 1.5819805 42.5335515))"
Unnamed Location,mice,"POLYGON ((1.5805459 42.5336495, 1.5811374 42.5334256, 1.5799752 42.5330613, 1.5798504 42.5331302, 1.5805459 42.5336495))"
Unnamed Location,mice,"POLYGON ((1.5811924 42.5347626, 1.5807254 42.534131, 1.5808505 42.5340341, 1.5809332 42.534099, 1.5813778 42.5347177, 1.5811924 42.5347626))"
Unnamed Location,mice,"POLYGON ((1.5322756 42.5057352, 1.5325655 42.5057977, 1.5325845 42.5058205, 1.5324991 42.5060178, 1.5325166 42.5060265, 1.5327096 42.5057871, 1.5327207 42.5057329, 1.5326233 42.5056821, 1.5323849 42.5056331, 1.532293 42.5056506, 1.5322756 42.5057352))"
Unnamed Location,mice,"POLYGON ((1.5207769 42.5062301, 1.5213557 42.5065632, 1.5215346 42.5064909, 1.5215153 42.5063591, 1.5213923 42.5062244, 1.5209519 42.5060287, 1.5207769 42.5062301))"
Unnamed Location,mice,"POLYGON ((1.5706416 42.530539, 1.5707688 42.5309855, 1.5708335 42.530977, 1.5709381 42.5309632, 1.5708517 42.5307825, 1.5706602 42.5304599, 1.570603 42.5304779, 1.5706416 42.530539))"
Unnamed Location,mice,"POLYGON ((1.5776925 42.5344524, 1.5791254 42.5346803, 1.5791271 42.534486, 1.5790831 42.5342484, 1.5790017 42.5341368, 1.5788958 42.534084, 1.5787786 42.5340744, 1.5785767 42.534108, 1.5779465 42.5342508, 1.577769 42.5343324, 1.5776892 42.5343864, 1.5776583 42.5344428, 1.5776925 42.5344524))"
Unnamed Location,mice,"POLYGON ((1.5767236 42.534024, 1.577274 42.5341524, 1.5774401 42.5337, 1.5768978 42.533562, 1.5767236 42.534024))"
Unnamed Location,mice,"POLYGON ((1.570247 42.5351155, 1.5708984 42.5350569, 1.5709 42.5350403, 1.5702783 42.5347711, 1.5702056 42.534832, 1.5702442 42.5348524, 1.5701891 42.5349072, 1.5701615 42.5349397, 1.5701877 42.534959, 1.5701711 42.5350291, 1.5702359 42.5350495, 1.570247 42.5351155))"
Unnamed Location,mice,"POLYGON ((1.4986846 42.4967448, 1.4987072 42.4967127, 1.4992381 42.4967626, 1.4990721 42.4969435, 1.4986847 42.4967503, 1.4986846 42.4967448))"
Unnamed Location,mice,"POLYGON ((1.4965012 42.4921183, 1.496063 42.4917385, 1.4958893 42.4918544, 1.4962768 42.492199, 1.496321 42.4922316, 1.4965012 42.4921183))"
Unnamed Location,mice,"POLYGON ((1.5061067 42.495838, 1.5062197 42.4958986, 1.5058905 42.4961896, 1.5052997 42.4959925, 1.5052297 42.4959658, 1.5052495 42.4959227, 1.5051188 42.4958669, 1.5054983 42.4955145, 1.5055426 42.4955405, 1.5055647 42.495556, 1.5052794 42.4958161, 1.5057939 42.496123, 1.5060145 42.495922, 1.5061067 42.495838))"
Unnamed Location,mice,"POLYGON ((1.5115737 42.4988459, 1.5114226 42.4989166, 1.511738 42.4993136, 1.5118853 42.4992468, 1.5115737 42.4988459))"
Unnamed Location,mice,"POLYGON ((1.5302358 42.5066097, 1.5301366 42.5065407, 1.5302417 42.5064585, 1.530341 42.5065274, 1.5302358 42.5066097))"
